"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-01","5.59","0.00","0.0","0.0",,"33","24",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-02","12.30","0.33","3.1","0.0",,"33","18",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-03","10.51","0.29","3.3","5.9",,"18","9","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-04","4.92","0.00","0.0","5.9",,"29","8",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-05","3.80","0.14","0.0","3.9",,"40","27",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-06","8.50","0.36","0.0","1.2",,"55","19",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-07","13.20","0.00","0.0","0.0",,"19","4",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-08","7.16","0.00","0.0","0.0",,"22","9",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-09","2.91","0.00","0.0","0.0",,"32","22",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-10","3.36","0.11","0.0","0.0",,"37","30",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-11","7.16","0.50","0.0","0.0",,"58","37","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-12","8.28","0.05","0.0","0.0",,"54","38","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-13","5.14","0.00","0.0","0.0",,"51","37",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-14","4.92","0.38","0.0","0.0",,"52","44","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-15","2.91","0.00","0.0","0.0",,"47","39",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-16","4.03","0.00","0.0","0.0",,"42","36",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-17","3.58","0.00","0.0","0.0",,"44","33",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-18","7.16","0.07","0.0","0.0",,"41","29",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-19","7.38","0.00","0.0","0.0",,"38","24",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-20","7.38","0.00","0.0","0.0",,"46","31",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-21","10.51","0.46","11.0","0.0",,"31","11",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-22","8.72","0.02","0.5","11.0",,"17","5",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-23","7.16","0.00","0.0","7.1",,"20","7",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-24","8.05","0.00","0.0","5.9",,"20","10",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-25","7.61","0.04","1.0","3.9",,"28","19",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-26",,"0.00","0.0","3.9",,"34","17",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-27","7.83","0.00","0.0","3.1",,"44","21",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-28","6.04","0.00","0.0","1.2",,"21","12",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-29","6.49","0.04","0.8","2.0",,"23","14",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-30","3.80","0.00","0.0","1.0",,"30","16",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-31","4.92","0.00","0.0","1.2",,"39","25",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-01","3.58","0.00","0.0","1.2",,"45","36",,,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-02","3.13","0.00","0.0","1.2",,"56","39",,,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-03","6.71","1.17","8.0","1.2",,"43","27",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-04","2.24","0.00","0.0","7.9",,"35","22",,,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-05","7.16","1.43","4.0","9.1",,"34","29",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-06","4.03","0.00","0.0","9.1",,"32","21",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-07","6.71","0.00","0.0","9.1",,"32","24",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-08","4.92","0.00","0.0","9.1",,"29","21",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-09","3.58","0.10","1.2","7.9",,"31","21",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-10","7.16","0.00","0.0","9.8",,"29","21",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-11","5.37","0.00","0.0","9.8",,"26","16",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-12","5.82","0.00","0.0","9.8",,"25","13",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-13","12.53","1.78","9.5","11.8",,"36","24",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-14","10.51","0.30","3.0","18.1",,"40","31",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-15","9.40","0.13","1.6","18.1",,"37","27",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-16","8.95","0.00","0.0","18.1",,"30","21",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-17","5.37","0.00","0.0","16.9",,"32","18",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-18","5.14","0.16","1.5","18.1",,"39","26",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-19","5.14","0.26","0.0","16.9",,"45","34",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-20","4.92","0.03","0.0","15.0",,"51","37",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-21","7.38","0.09","0.0","13.0",,"49","36",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-22","7.16","0.00","0.0","9.8",,"54","40",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-23","5.37","0.00","0.0","9.1",,"54","43",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-24","9.40","0.00","0.0","5.9",,"44","27",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-25","6.93","0.00","0.0","5.9",,"33","24",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-26","5.37","0.03","0.2","5.9",,"31","20",,,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-27","8.50","0.00","0.0","5.9",,"34","14",,,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-28","4.70","0.00","0.0","5.9",,"24","9",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-01","4.47","0.00","0.0","5.9",,"37","20",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-02","3.80","0.00","0.0","5.1",,"40","32",,,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-03","6.71","0.04","0.1","5.1",,"32","17",,,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-04","4.70","0.00","0.0","5.1",,"29","13",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-05","5.14","0.00","0.0","3.9",,"39","26",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-06","8.50","0.00","0.0","3.9",,"31","16",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-07","7.83","0.00","0.0","3.9",,"37","26",,,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-08","5.82","0.00","0.0","3.1",,"57","35",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-09","6.26","0.00","0.0","2.0",,"44","36",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-10","5.37","0.00","0.0","1.2",,"51","36",,,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-11","4.70","0.00","0.0","0.0",,"66","45",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-12","5.37","0.35","0.0","0.0",,"56","32",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-13","14.09","0.00","0.0","0.0",,"32","18",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-14","5.59","0.00","0.0","0.0",,"46","22",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-15","8.95","0.00","0.0","0.0",,"58","42",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-16","7.61","0.00","0.0","0.0",,"42","30",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-17","8.05","0.00","0.0","0.0",,"35","23",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-18","6.93","0.00","0.0","0.0",,"43","28",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-19","7.16","0.92","0.0","0.0",,"46","32",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-20","8.05","0.00","0.0","0.0",,"54","40",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-21","7.61","0.00","0.0","0.0",,"51","39",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-22","6.93","0.00","0.0","0.0",,"63","41",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-23","7.38","0.00","0.0","0.0",,"42","27",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-24","6.71","0.00","0.0","0.0",,"35","21",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-25","5.82","0.00","0.0","0.0",,"39","26",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-26","11.86","0.00","0.0","0.0",,"36","24",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-27","6.71","0.00","0.0","0.0",,"44","22",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-28","5.37","0.04","0.0","0.0",,"62","37",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-29","10.74","1.81","0.0","0.0",,"59","43","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-30","10.07","0.35","0.0","0.0",,"49","39",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-31","8.28","0.16","0.0","0.0",,"56","36","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-01","4.70","0.00","0.0","0.0",,"60","39",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-02","2.01","0.00","0.0","0.0",,"54","42",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-03","3.80","0.07","0.0","0.0",,"67","46",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-04","8.50","0.21","0.0","0.0",,"47","40",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-05","8.50","0.00","0.0","0.0",,"54","40","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-06","4.25","0.00","0.0","0.0",,"61","36",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-07","6.04","0.52","0.0","0.0",,"53","43",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-08","6.93","0.34","0.0","0.0",,"64","46",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-09","6.93","0.00","0.0","0.0",,"61","45",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-10","6.93","0.00","0.0","0.0",,"58","42",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-11","5.82","0.00","0.0","0.0",,"75","56",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-12","4.25","0.00","0.0","0.0",,"73","50",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-13","5.82","0.00","0.0","0.0",,"77","54",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-14","7.38","0.00","0.0","0.0",,"75","59",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-15","8.72","0.71","0.0","0.0",,"63","33",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-16","7.61","0.05","0.0","0.0",,"49","31","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-17","7.83","0.00","0.0","0.0",,"48","36",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-18","5.37","0.00","0.0","0.0",,"49","35",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-19","5.59","0.00","0.0","0.0",,"68","41",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-20","6.26","0.00","0.0","0.0",,"60","45",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-21","4.25","0.00","0.0","0.0",,"67","41",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-22","5.59","0.01","0.0","0.0",,"71","51",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-23","9.40","0.00","0.0","0.0",,"61","44",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-24","8.50","0.00","0.0","0.0",,"62","42",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-25","4.92","0.02","0.0","0.0",,"63","44",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-26","5.37","0.92","0.0","0.0",,"67","46",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-27","5.82","0.00","0.0","0.0",,"59","47",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-28","4.25","0.00","0.0","0.0",,"67","45",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-29","8.95","0.03","0.0","0.0",,"52","43",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-30","8.28","4.97","0.0","0.0",,"52","41","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-01","4.47","0.12","0.0","0.0",,"78","51",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-02","4.47","0.00","0.0","0.0",,"70","56",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-03","3.36","0.08","0.0","0.0",,"71","54",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-04","8.28","0.02","0.0","0.0",,"65","54",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-05","7.38","0.00","0.0","0.0",,"70","50",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-06","3.80","0.00","0.0","0.0",,"71","52",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-07","4.03","0.00","0.0","0.0",,"69","50",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-08","4.47","0.41","0.0","0.0",,"59","53",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-09","3.13","0.04","0.0","0.0",,"63","55",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-10","4.47","0.37","0.0","0.0",,"83","57",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-11","3.13","0.03","0.0","0.0",,"82","60","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-12","1.79","0.00","0.0","0.0",,"85","64",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-13","7.16","0.00","0.0","0.0",,"73","53",,,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-14","4.70","0.01","0.0","0.0",,"71","52",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-15","5.37","0.15","0.0","0.0",,"71","58",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-16","6.49","1.54","0.0","0.0",,"68","58",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-17","4.92","0.00","0.0","0.0",,"70","53",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-18","5.82","0.00","0.0","0.0",,"67","51",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-19","4.70","0.00","0.0","0.0",,"72","49",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-20","3.13","0.00","0.0","0.0",,"78","53",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-21","2.46","0.00","0.0","0.0",,"74","63",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-22","3.13","0.24","0.0","0.0",,"67","59",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-23","4.25","0.91","0.0","0.0",,"71","56",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-24","3.58","0.40","0.0","0.0",,"70","57",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-25","2.01","0.00","0.0","0.0",,"80","55",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-26","4.92","0.00","0.0","0.0",,"86","66",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-27","4.25","0.00","0.0","0.0",,"86","64",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-28","7.61","0.00","0.0","0.0",,"64","54",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-29","4.25","0.00","0.0","0.0",,"66","51",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-30","2.46","0.00","0.0","0.0",,"75","55",,,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-31","5.82","0.05","0.0","0.0",,"73","57",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-01","3.58","0.00","0.0","0.0",,"77","55",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-02","4.47","0.00","0.0","0.0",,"80","59",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-03","4.03","0.12","0.0","0.0",,"87","65","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-04","3.58","0.00","0.0","0.0",,"82","63",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-05","5.59","0.87","0.0","0.0",,"76","61","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-06","4.47","0.00","0.0","0.0",,"76","61",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-07","2.91","0.00","0.0","0.0",,"82","60",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-08","2.91","0.00","0.0","0.0",,"86","66",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-09","4.25","1.60","0.0","0.0",,"73","63","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-10","3.36","0.00","0.0","0.0",,"77","65",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-11","7.16","0.02","0.0","0.0",,"70","61",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-12","5.59","0.07","0.0","0.0",,"73","60",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-13","3.58","1.28","0.0","0.0",,"79","65",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-14","4.70","0.00","0.0","0.0",,"74","60","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-15","4.25","0.00","0.0","0.0",,"80","59",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-16","2.91","0.00","0.0","0.0",,"81","63",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-17","4.03","0.00","0.0","0.0",,"89","71",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-18","5.82","0.00","0.0","0.0",,"89","76",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-19","3.80","0.15","0.0","0.0",,"77","68","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-20","4.47","0.00","0.0","0.0",,"79","64",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-21","4.92","0.00","0.0","0.0",,"78","62",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-22","2.01","0.00","0.0","0.0",,"79","64",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-23","2.68","0.00","0.0","0.0",,"81","65",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-24","4.92","0.00","0.0","0.0",,"81","68",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-25","4.92","0.08","0.0","0.0",,"85","70","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-26","4.70","0.07","0.0","0.0",,"85","70","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-27","2.91","0.00","0.0","0.0",,"83","67",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-28","2.91","0.00","0.0","0.0",,"87","66",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-29","2.68","0.00","0.0","0.0",,"83","68",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-30","2.68","0.00","0.0","0.0",,"84","69",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-01","5.14","0.00","0.0","0.0",,"89","72",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-02","3.80","0.96","0.0","0.0",,"91","72",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-03","2.91","1.78","0.0","0.0",,"87","69",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-04","5.37","0.14","0.0","0.0",,"74","65","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-05","6.71","0.00","0.0","0.0",,"81","63",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-06","4.92","0.00","0.0","0.0",,"84","66",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-07","5.82","0.04","0.0","0.0",,"90","72","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-08","4.70","0.39","0.0","0.0",,"91","71",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-09","4.25","0.09","0.0","0.0",,"88","71",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-10","2.91","0.00","0.0","0.0",,"83","72",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-11","4.03","0.00","0.0","0.0",,"86","71",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-12","3.36","0.00","0.0","0.0",,"85","71",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-13","5.14","0.03","0.0","0.0",,"83","72",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-14","4.47","0.46","0.0","0.0",,"84","72",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-15","2.68","1.30","0.0","0.0",,"86","72",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-16","3.80","0.00","0.0","0.0",,"81","68","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-17","4.03","0.00","0.0","0.0",,"81","67",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-18","4.03","0.00","0.0","0.0",,"81","64",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-19","5.14","0.00","0.0","0.0",,"76","68",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-20","4.03","0.00","0.0","0.0",,"80","66",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-21","2.01","0.00","0.0","0.0",,"85","67",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-22","3.80","0.00","0.0","0.0",,"86","71",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-23","4.92","0.19","0.0","0.0",,"88","72","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-24","4.92","0.00","0.0","0.0",,"80","70",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-25","4.25","0.00","0.0","0.0",,"82","66",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-26","4.25","0.00","0.0","0.0",,"81","69",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-27","3.36","0.02","0.0","0.0",,"85","71","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-28","7.38","0.19","0.0","0.0",,"82","68","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-29","4.92","0.00","0.0","0.0",,"76","64",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-30","2.91","0.00","0.0","0.0",,"80","63",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-31","3.36","0.00","0.0","0.0",,"82","68",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-01","3.80","0.00","0.0","0.0",,"84","71",,,,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-02","6.04","0.41","0.0","0.0",,"74","63","    1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-03","2.24","0.07","0.0","0.0",,"76","66",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-04","3.36","0.00","0.0","0.0",,"84","70",,,,,,,,
